Song,Artist,query_idx,channel_artist_same,video_title,video_channel,video_url
Pocket Rocket,(Sic),9,False,sing a song of sixpence with lyrics | liv kids nursery rhymes and songs | hd,liv kids,https://www.youtube.com/watch?v=dkOcfTwTNPI
Crazy Legs,(Hed) Planet Earth,8,False,(hed) p.e. - crazy legs - lyrics,cassidy,https://www.youtube.com/watch?v=zy0nZBSC530
Pac Bell,(Hed) Planet Earth,8,False,hed pe:pac bell lyrics in description,3fear,https://www.youtube.com/watch?v=DCsGkpWmqZw
Shelter from the Rain,(Jack),2,False,bob dylan - shelter from the storm (official audio),bob dylan,https://www.youtube.com/watch?v=-gsDBuHwqbM
Unborn Children,(The True) Scorpio Rising,0,True,unborn children,(the true) scorpio rising - topic,https://www.youtube.com/watch?v=xtIm9LiI-WE
St Patrick's Day,(Various Artists) אוסף שירים,4,False,van morrison - bright side of the road (official audio),van morrison,https://www.youtube.com/watch?v=pN06X_IEIVA
We Are You,(The True) Scorpio Rising,0,True,we are you,(the true) scorpio rising - topic,https://www.youtube.com/watch?v=xoBANnhkcNY
Council Of The Flocks,(Native Passions),0,True,council of the flocks,(native passions) - topic,https://www.youtube.com/watch?v=aCeB7n9m6fg
All I Have Is Christ (feat. Ali Roth),(The Autumn),0,True,all i have is christ (feat. ali roth),(the autumn),https://www.youtube.com/watch?v=vDuGl_bQ81E
White Bufalo,(Various Artists) אוסף שירים,3,False,neil young - heart of gold (official audio),neilyoungchannel,https://www.youtube.com/watch?v=c7eB7Wns1-M
Cougar Dreams,(Native Passions),0,True,cougar dreams,(native passions) - topic,https://www.youtube.com/watch?v=dX4EsHqmDCY
Carribean Queen,(Various Artists) אוסף שירים,5,False,"beyoncé, shatta wale, major lazer - already (official audio)",beyoncé,https://www.youtube.com/watch?v=5zEj2LJSoQY
Esa Soy Yo,(Various Artists) אוסף שירים,8,False,sing 2 | suéltate song (lyrics) | sing 2,musical edits,https://www.youtube.com/watch?v=bdj8YKDahTA
Father and Son,(Various Artists) אוסף שירים,1,False,father and son (lyrics) - cat stevens,jennys yt,https://www.youtube.com/watch?v=JCQVnSOFqfM
The Lemonade Song,(Various Artists) אוסף שירים,0,True,[lemala] למעלה,(various artists) אוסף שירים - topic,https://www.youtube.com/watch?v=oorH0nWXPVg
Sakula Saale,(Various Artists) אוסף שירים,1,False,ellie goulding - love me like you do (official audio),ellie goulding,https://www.youtube.com/watch?v=725WlG1idPc
Conga Mix,(Various Artists) אוסף שירים,1,True,[bo yavo] בו יבוא,(various artists) אוסף שירים - topic,https://www.youtube.com/watch?v=QaHKV4wOFr0
Générique,(Various Artists) אוסף שירים,0,True,[aneni] ענני,(various artists) אוסף שירים - topic,https://www.youtube.com/watch?v=3-uTb7gSdDo
Mother I Feel You,(Various Artists) אוסף שירים,6,False,tom odell - another love (lyrics),7clouds,https://www.youtube.com/watch?v=Jkj36B1YuDU
Leylet Hob,(Various Artists) אוסף שירים,1,False,halet hob ... elissa - lyrics | حالة حب  ... إليسا - كلمات,rotana,https://www.youtube.com/watch?v=2VkC18szIr8
A l'appartement,(Various Artists) אוסף שירים,0,True,[ale katan] עלה קטן,(various artists) אוסף שירים - topic,https://www.youtube.com/watch?v=sIlbYbwE1h8
Slay| Slay| Slay| My Baby Away,(Vlad and) The Impalers,0,True,"slay, slay, slay, my baby away",(vlad and) the impalers - topic,https://www.youtube.com/watch?v=amL6pqwP7SI
One More Shot,(We Are) Nexus,2,True,one more shot,(we are) nexus - topic,https://www.youtube.com/watch?v=ENOstKdRiCM
Madhouse,(hed) p.e.,2,True,madhouse,(hed) p.e.,https://www.youtube.com/watch?v=Z_N98IoCq-A
Better Off Without You,(We Are) Nexus,0,True,better off without you,(we are) nexus - topic,https://www.youtube.com/watch?v=VpliKbbudDw
Ordo (ab Chao),(hed) p.e.,2,True,ordo ab chao,(hed) p.e.,https://www.youtube.com/watch?v=UkY_OOz7f74
Hey Now,(hed) p.e.,3,True,wake up,(hed) p.e.,https://www.youtube.com/watch?v=2XOtDaWN_RQ
Baneful Lather,(a)pendics.shuffle,0,True,baneful lather,(a)pendics.shuffle : - topic,https://www.youtube.com/watch?v=BxzNhbZ7eqI
Children of the Fall,(hed) p.e.,0,True,children of the fall,(hed) p.e.,https://www.youtube.com/watch?v=oZfU9Io9A5s
No More Secrets,(hed) p.e.,1,True,no more secrets,(hed) p.e.,https://www.youtube.com/watch?v=tZOJw-Fl1uk
Saw Saw Soup (Miso Mix),(a)pendics.shuffle,2,True,saw saw soup,(a)pendics.shuffle : - topic,https://www.youtube.com/watch?v=G1OJXcsAou0
Beyond Speech,(a)pendics.shuffle,0,True,beyond speech,(a)pendics.shuffle : - topic,https://www.youtube.com/watch?v=3Q4_WbDdIQ4
My Helicopter Heart,(a)pendics.shuffle,0,True,my helicopter heart,(a)pendics.shuffle : - topic,https://www.youtube.com/watch?v=3WrXpKGHcs4
Cemento,(a)pendics.shuffle,0,True,cemento,(a)pendics.shuffle : - topic,https://www.youtube.com/watch?v=8V5ycYNE6Cw
Dirty Hood,(a)pendics.shuffle,0,True,dirty hood,(a)pendics.shuffle : - topic,https://www.youtube.com/watch?v=K4AV-i4I0hQ
Your Words Are Necessary,(a)pendics.shuffle,0,True,your words are necessary,(a)pendics.shuffle : - topic,https://www.youtube.com/watch?v=jZGTOjTr0Fs
Garbanzo Love,(a)pendics.shuffle,0,True,garbanzo love,(a)pendics.shuffle : - topic,https://www.youtube.com/watch?v=DhZJXfK3f1E
It's All Over,(hed) p.e.,7,True,it's alright!,(hed) p.e.,https://www.youtube.com/watch?v=CKGu20w1VbE
Girlfriend,(hed) p.e.,8,True,greedy girl,(hed) p.e.,https://www.youtube.com/watch?v=oLP2N0NTb2A
Takeover,(hed) p.e.,5,True,no more secrets,(hed) p.e.,https://www.youtube.com/watch?v=tZOJw-Fl1uk
Renegade,(hed) p.e.,2,True,renegade,(hed) p.e.,https://www.youtube.com/watch?v=dynDaDfpzPo
No Rest 4 Da Wicked,(hed) p.e.,7,True,(hed) p.e. new album truth rising - no rest for the wicked [in stores 10.26.2010],(hed) p.e.,https://www.youtube.com/watch?v=NrZKOclmm-k
Bad News,(hed) p.e.,1,True,bad news,(hed) p.e.,https://www.youtube.com/watch?v=8SRK1ggCPTc
Murder,(hed) p.e.,1,True,murder,(hed) p.e.,https://www.youtube.com/watch?v=iaXmMouM0JU
Don't Fuck With Us,(hed) p.e.,2,True,raise hell,(hed) p.e.,https://www.youtube.com/watch?v=lOE2X9PyCyo
No Rest For The Wicked,(hed) p.e.,3,True,(hed) p.e. new album truth rising - no rest for the wicked [in stores 10.26.2010],(hed) p.e.,https://www.youtube.com/watch?v=NrZKOclmm-k
Menina,(hed) p.e.,0,True,menina,(hed) p.e.,https://www.youtube.com/watch?v=17WS20QP6rg
Wind Me Up,(hed) p.e.,1,True,wind me up,(hed) p.e.,https://www.youtube.com/watch?v=Ao6cHO-HH2k
Sophia,(hed) p.e.,2,True,sophia,(hed) p.e.,https://www.youtube.com/watch?v=MS-rsENV7Hw
Stand Up (feat. Lajon Witherspoon of Sevendust),(hed) p.e.,3,False,hed pe - stand up (lyrics in description),btrue2c,https://www.youtube.com/watch?v=UZpeGyki39I
Work On This,(hed) p.e.,2,True,represent,(hed) p.e.,https://www.youtube.com/watch?v=cASisve6QIY
Cities on the Moon,(hed) p.e.,2,True,other side,(hed) p.e.,https://www.youtube.com/watch?v=uDLm1Rw8ddQ
Let's Ride,(hed) p.e.,1,True,lets ride,(hed) p.e.,https://www.youtube.com/watch?v=XOtDwEarilA
Novus Ordos Clitorus,(hed) p.e.,0,True,novus ordos clitorus,(hed) p.e.,https://www.youtube.com/watch?v=szdNJb7z2aE
Stay Ready,(hed) p.e.,0,True,stay ready,(hed) p.e.,https://www.youtube.com/watch?v=pcib1lL495g
Rich And Famous,(pH)2/Nikos Georgas,0,True,rich and famous,(ph)2 - topic,https://www.youtube.com/watch?v=ypr2l-C3ucw
Babylon Fail,(hed) p.e.,0,True,lost in babylon,(hed) p.e.,https://www.youtube.com/watch?v=pymzY2Zwmf4
Comeova2nite,(hed) p.e.,2,True,comeova2nite,(hed) p.e.,https://www.youtube.com/watch?v=g-wFYzm-cJg
O Ai Vasilis Tha Rthi Xana,(pH)2,0,True,o ai vasilis tha rthi xana,(ph)2 - topic,https://www.youtube.com/watch?v=X-8PLUUlNNQ
Beginning,(swedish) Death Polka,0,True,beginning,(swedish) death polka - topic,https://www.youtube.com/watch?v=xfQXphrsyNM
This Is Mine,(space in brackets),5,False,incomplete - backstreet boys (lyrics) 🎵,pillow,https://www.youtube.com/watch?v=DGmL8_5plWg
(lo:muesical) Instinct,(lo:muêso),1,True,calesero drive,(lo:muêso) - topic,https://www.youtube.com/watch?v=L7Ow0FaeCBg
Gmin,(swedish) Death Polka,0,True,gmin,(swedish) death polka - topic,https://www.youtube.com/watch?v=q9Q8-iqc284
Överbrygga,(swedish) Death Polka,3,True,mother,(swedish) death polka - topic,https://www.youtube.com/watch?v=yr34TIJy1fo
Cold Blood| White Beds| Shiny Crown,(swedish) Death Polka,0,True,"cold blood, white beds, shiny crown",(swedish) death polka - topic,https://www.youtube.com/watch?v=VkOo81HEfaU
Watch Me Waiting,(space in brackets),0,True,watch me waiting,(space in brackets) - topic,https://www.youtube.com/watch?v=dVv4cjzUybo
The Moon (feat. Nastassiya)[Tom Tom Remix],(red)ANTS,0,True,the moon (feat. nastassiya),(red)ants - topic,https://www.youtube.com/watch?v=lobbxNEseYE
Dear Jessica,*joesepi*,1,True,dear jessica,*joesepi* - topic,https://www.youtube.com/watch?v=P6EjJnk7QPs
Plains of the Purple Buffalo (Part 2),*Shels,1,True,plains of the purple buffalo (part 2),*shels - topic,https://www.youtube.com/watch?v=pR0bTEO7Syg
Interlude,+44,0,True,interlude,+44 - topic,https://www.youtube.com/watch?v=M9kGSOnRD5c
Baby Come On,+44,3,False,+44 - baby come on (official audio) - from punk goes acoustic 2,punk goes...,https://www.youtube.com/watch?v=pewdk6fdMgs
Shadows (Original Mix),+1,4,False,"21 savage, summer walker - prove it (official audio)",21 savage,https://www.youtube.com/watch?v=oa8kjoT-MrM
Weatherman,+44,0,True,weatherman,+44 - topic,https://www.youtube.com/watch?v=jjoZV9DVXLM
155,+44,1,False,plus 44 - 155 [hq] + lyrics,phoenixxleads,https://www.youtube.com/watch?v=DtaeNdPsN9Q
Chapter 13/Non-Musical Silence,+44,0,True,chapter 13/non-musical silence,+44 - topic,https://www.youtube.com/watch?v=31WyILGikt4
No| It Isn't,+44,2,True,"no, it isn't",+44 - topic,https://www.youtube.com/watch?v=7WtiS_LCaWY
145,+44,2,False,plus 44 - 155 [hq] + lyrics,phoenixxleads,https://www.youtube.com/watch?v=DtaeNdPsN9Q
When Your Heart Stops Beating,+44,1,True,when your heart stops beating,+44 - topic,https://www.youtube.com/watch?v=yNXqo0dZmtY
Lycanthrope,+44,0,True,lycanthrope,+44 - topic,https://www.youtube.com/watch?v=IKU81pp9gzE
Make You Smile,+44,1,True,make you smile,+44 - topic,https://www.youtube.com/watch?v=6aKjXy6yxAA
Lillian,+44,1,True,lillian,+44 - topic,https://www.youtube.com/watch?v=KHgJ9kB8TiY
Little Death,+44,0,True,little death,+44 - topic,https://www.youtube.com/watch?v=Cu4KaEdq0PQ
Cliff Diving,+44,0,True,cliff diving,+44 - topic,https://www.youtube.com/watch?v=KobRy0MbRNM
Look at the Sun,+NewEmpire+,5,False,chronic law - life (official audio),chronic law 1lawofficial,https://www.youtube.com/watch?v=0ibzrfBT_fg
Gibson S.G.,+48(v),0,True,gibson s.g.,+48(v) - topic,https://www.youtube.com/watch?v=Rx1d0idHmJw
Urban Alchemy,+PLUS,3,False,"fairy tail opening 6 - ""fiesta"" (piano w/ lyrics)",tellopros,https://www.youtube.com/watch?v=W8qy_FmIvZw
Happiness Waves,+PLUS,6,False,96neko plus danshi vostfr lyrics,nyarukochan nyaa,https://www.youtube.com/watch?v=MYbw3XfXF2g
Brand new days,+Plus,0,True,brand new days,plus - topic,https://www.youtube.com/watch?v=ZlIdkTbzirk
I Love U  Baby,+PLUS,5,False,mary j. blige - u + me (love lesson) (official audio),mary j blige,https://www.youtube.com/watch?v=NSh3Uh-kj_k
約束～何十年先も～,+Plus,0,True,約束～何十年先も～,plus - topic,https://www.youtube.com/watch?v=7cNI7AgMt6k
君がくれたもの,+Plus,0,True,君がくれたもの,plus - topic,https://www.youtube.com/watch?v=XaQ3WWuMGEE
Sous ta peau,-M-,0,True,sous ta peau,-m- matthieu chedid,https://www.youtube.com/watch?v=LIxlvrWlFB0
Mon ego,-M-,0,True,mon ego,-m- matthieu chedid,https://www.youtube.com/watch?v=-U6C6kFVe9o
Onde sensuelle,-M-,1,True,m - onde sensuelle (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=Aprwe20YJxw
Qui de nous deux,-M-,1,True,m - qui de nous deux (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=N8N844s6fXM
Cough (Stephan Jacobs & Sugarpill feat. Natalia Iswara Vocal Remix),+verb,1,True,cough,+verb - topic,https://www.youtube.com/watch?v=ugWaV9Qlv7I
Monde virtuel,-M-,0,True,m - monde virtuel (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=wV4KmjLPOrE
Nostalgic du cool,-M-,1,True,m - nostalgic du cool (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=2eoA1ShXiY4
Faites-Moi Souffrir,-M-,0,True,-m- - faites-moi souffrir,-m- matthieu chedid,https://www.youtube.com/watch?v=ih0azVMRz-E
Close to Me,-M-,7,False,melvitto - close to me (feat. krisirie & gabzy) (official audio),melvitto,https://www.youtube.com/watch?v=YSikItmxBPs
Quand je vais chez elle,-M-,0,True,m - quand je vais chez elle (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=4EgYIWhpdWc
La fleur,-M-,0,True,la fleur,-m- matthieu chedid,https://www.youtube.com/watch?v=teOyc1KLTSc
Emilie 1000 volts,-M-,0,True,m - emilie 1000 volts (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=J_brqZz3W3w
C'est pas ta faute,-M-,1,True,c'est pas ta faute,-m- matthieu chedid,https://www.youtube.com/watch?v=Llz0IJyegvg
Bonoboo,-M-,2,False,bonobo - jets (official audio),bonobo,https://www.youtube.com/watch?v=c44_OOHPF34
La Vie Tue,-M-,1,False,"c'est la vie with lyrics-emerson, lake and palmer studio recording",sirchinmoy,https://www.youtube.com/watch?v=2SCmchJTPPo
Souvenir du futur,-M-,0,True,souvenir du futur,-m- matthieu chedid,https://www.youtube.com/watch?v=C9MHuwtSszI
Corde sensible,-M-,2,True,la corde sensible,-m- matthieu chedid,https://www.youtube.com/watch?v=eJZqcmG_H6w
Le radeau,-M-,0,True,m - le radeau (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=Fx4NLnXW3Bk
Je dis aime,-M-,3,True,m - je dis aime (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=ORam68OtcmY
Mama Sam,-M-,1,True,mama sam,-m- matthieu chedid,https://www.youtube.com/watch?v=faAp2OQMzKE
Ton écho,-M-,0,True,m - ton écho (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=RqsQJtgjzfI
La corde sensible,-M-,0,True,m - la corde sensible (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=uSZ54JbKaP8
Ma mélodie,-M-,0,True,m -  ma mélodie (clip officiel),-m- 1997-2005,https://www.youtube.com/watch?v=mlVIhHmD5wQ
Ma bonne étoile,-M-,1,True,m - ma bonne etoile (audio officiel),-m- 1997-2005,https://www.youtube.com/watch?v=jR0swWq6OOg
Psyko bug,-M-,2,True,psyko bug,-m- matthieu chedid,https://www.youtube.com/watch?v=rs2s24Jfuxg
Le mec hamac,-M-,0,True,le mec hamac,-m- matthieu chedid,https://www.youtube.com/watch?v=V8OqYDOICPs
Ode To Isis,...And You Will Know Us By The Trail Of Dead,0,True,ode to isis,and you will know us by the trail of dead,https://www.youtube.com/watch?v=Trb-fJa0MtE
Faut oublier,-M-,0,True,faut oublier,-m- matthieu chedid,https://www.youtube.com/watch?v=g0gNqci9j0A
Desperato,-SD-,5,False,westlife - desperado (official audio),westlife ,https://www.youtube.com/watch?v=Rfq2u37SaFQ
Open Doors,...And You Will Know Us By The Trail Of Dead,5,True,...and you will know us by the trail of dead - all saints day,and you will know us by the trail of dead,https://www.youtube.com/watch?v=ebrOuQFJga8
The Giants Causeway,...And You Will Know Us By The Trail Of Dead,0,True,the giants causeway,and you will know us by the trail of dead,https://www.youtube.com/watch?v=cGQkunuvQiI
Relative Ways,...And You Will Know Us By The Trail Of Dead,0,True,...and you will know us by the trail of dead - relative ways,and you will know us by the trail of dead,https://www.youtube.com/watch?v=OkW9w4LQZuo
Heart In The Hand Of The Matter,...And You Will Know Us By The Trail Of Dead,0,True,heart in the hand of the matter,and you will know us by the trail of dead,https://www.youtube.com/watch?v=Mx5XF0sKiEw
How Near| How Far,...And You Will Know Us By The Trail Of Dead,1,True,another morning stoner,and you will know us by the trail of dead,https://www.youtube.com/watch?v=kNf54L5uFZI
Totally Natural,...And You Will Know Us By The Trail Of Dead,0,True,totally natural,and you will know us by the trail of dead,https://www.youtube.com/watch?v=UjuiDNCglB4
Caterwaul,...And You Will Know Us By The Trail Of Dead,1,True,caterwaul,and you will know us by the trail of dead,https://www.youtube.com/watch?v=JwkxKk4gsCg
So Divided,...And You Will Know Us By The Trail Of Dead,0,True,so divided,and you will know us by the trail of dead,https://www.youtube.com/watch?v=pyilnFjeQ_A
Up From Redemption,...And You Will Know Us By The Trail Of Dead,1,True,marc david chapman,and you will know us by the trail of dead,https://www.youtube.com/watch?v=jrg_jvls0Tc
The Giants Causeway/ The Far Pavilions,...And You Will Know Us By The Trail Of Dead,1,True,the giants causeway,and you will know us by the trail of dead,https://www.youtube.com/watch?v=cGQkunuvQiI
The Rest Will Follow,...And You Will Know Us By The Trail Of Dead,0,True,...and you will know us by the trail of dead - the rest will follow,and you will know us by the trail of dead,https://www.youtube.com/watch?v=5itgMTaJSo8
Sunken Dreams,...And You Will Know Us By The Trail Of Dead,0,True,sunken dreams,and you will know us by the trail of dead,https://www.youtube.com/watch?v=PuSihH8CgHM
Will You Smile Again For Me,...And You Will Know Us By The Trail Of Dead,0,True,will you smile again for me,and you will know us by the trail of dead,https://www.youtube.com/watch?v=5yKeUQcNsdI
Naked Sun,...And You Will Know Us By The Trail Of Dead,0,True,...and you will know us by the trail of dead - naked sun,and you will know us by the trail of dead,https://www.youtube.com/watch?v=w5gySue4Zpw
All Saints Day,...And You Will Know Us By The Trail Of Dead,0,True,...and you will know us by the trail of dead - all saints day,and you will know us by the trail of dead,https://www.youtube.com/watch?v=ebrOuQFJga8
The Day The Air Turned Blue,...And You Will Know Us By The Trail Of Dead,0,True,the day the air turned blue,and you will know us by the trail of dead,https://www.youtube.com/watch?v=0INiNGPXxK0
Flood Of Red,...And You Will Know Us By The Trail Of Dead,0,True,flood of red,and you will know us by the trail of dead,https://www.youtube.com/watch?v=gR0WdI4x3qk
To Russia| My Homeland,...And You Will Know Us By The Trail Of Dead,0,True,"to russia, my homeland",and you will know us by the trail of dead,https://www.youtube.com/watch?v=ORohZ5NayM0
Fake Fake Eyes,...And You Will Know Us By The Trail Of Dead,0,True,fake fake eyes,and you will know us by the trail of dead,https://www.youtube.com/watch?v=QP0OdSn3Nhs
The Lost City Of Refuge,...And You Will Know Us By The Trail Of Dead,0,True,the lost city of refuge,and you will know us by the trail of dead,https://www.youtube.com/watch?v=TM362VOIAD4
And You Will Know Them...,...And You Will Know Us By The Trail Of Dead,1,True,another morning stoner,and you will know us by the trail of dead,https://www.youtube.com/watch?v=kNf54L5uFZI
Homage,...And You Will Know Us By The Trail Of Dead,1,True,homage,and you will know us by the trail of dead,https://www.youtube.com/watch?v=j0Xp_0J9ZQw
After The Laughter,...And You Will Know Us By The Trail Of Dead,0,True,after the laughter,and you will know us by the trail of dead,https://www.youtube.com/watch?v=qH3xiQH-XOI
Intro: A Song Of Fire And Wine,...And You Will Know Us By The Trail Of Dead,0,True,intro: a song of fire and wine,and you will know us by the trail of dead,https://www.youtube.com/watch?v=NA7zpebx5vE
Insatiable (Two),...And You Will Know Us By The Trail Of Dead,0,True,insatiable (two),and you will know us by the trail of dead,https://www.youtube.com/watch?v=QCMh4sQv6sw
Halcyon Days,...And You Will Know Us By The Trail Of Dead,0,True,halcyon days,and you will know us by the trail of dead,https://www.youtube.com/watch?v=p9hkjemCK30
Blight Takes All,...And You Will Know Us By The Trail Of Dead,0,True,blight takes all,and you will know us by the trail of dead,https://www.youtube.com/watch?v=2O49lfJKexU
Will You Smile Again?,...And You Will Know Us By The Trail Of Dead,0,True,will you smile again for me,and you will know us by the trail of dead,https://www.youtube.com/watch?v=5yKeUQcNsdI
Let It Dive,...And You Will Know Us By The Trail Of Dead,1,True,let it dive,and you will know us by the trail of dead,https://www.youtube.com/watch?v=DizImQ_lwAc
Mistakes And Regrets,...And You Will Know Us By The Trail Of Dead,3,True,mistakes and regrets,and you will know us by the trail of dead,https://www.youtube.com/watch?v=eXDgbzHpzrA
It Was There That I Saw You,...And You Will Know Us By The Trail Of Dead,0,True,it was there that i saw you,and you will know us by the trail of dead,https://www.youtube.com/watch?v=imEofuZSL0k
All White,...And You Will Know Us By The Trail Of Dead,0,True,all white,and you will know us by the trail of dead,https://www.youtube.com/watch?v=9qz1j4jVLqU
Gold Heart Mountain Top Queen Directory,...And You Will Know Us By The Trail Of Dead,0,True,the goldheart mountaintop queen directory,and you will know us by the trail of dead,https://www.youtube.com/watch?v=UdtrqnD8AW8
Stand In Silence,...And You Will Know Us By The Trail Of Dead,0,True,stand in silence,and you will know us by the trail of dead,https://www.youtube.com/watch?v=PFnbP7NvYFQ
...Come Around!,...Come Around!,8,False,peach tree rascals- come around (lyric visualizer),peach tree rascals,https://www.youtube.com/watch?v=VOfOZcx3uOg
Another Morning Stoner,...And You Will Know Us By The Trail Of Dead,0,True,another morning stoner,and you will know us by the trail of dead,https://www.youtube.com/watch?v=kNf54L5uFZI
The Summer Of '91,...And You Will Know Us By The Trail Of Dead,0,True,the summer of '91,and you will know us by the trail of dead,https://www.youtube.com/watch?v=V7KdNMLhkto
Worlds Apart,...And You Will Know Us By The Trail Of Dead,0,True,worlds apart,and you will know us by the trail of dead,https://www.youtube.com/watch?v=x__25wi6IxY
The Best,...And You Will Know Us By The Trail Of Dead,0,True,the best,and you will know us by the trail of dead,https://www.youtube.com/watch?v=gfgp8pYrEUo
Sigh Your Children,...And You Will Know Us By The Trail Of Dead,0,True,sigh your children,and you will know us by the trail of dead,https://www.youtube.com/watch?v=jykDB4jxGg0
Opera Obscura,...And You Will Know Us By The Trail Of Dead,2,True,a classic art showcase,and you will know us by the trail of dead,https://www.youtube.com/watch?v=W7uVqamhZOg
When We Begin to Steal...,...And You Will Know Us By The Trail Of Dead,0,True,when we begin to steal...,and you will know us by the trail of dead,https://www.youtube.com/watch?v=_QtVW162byc
Your Love (Foldy Remix),.Ara.,2,True,your love,.ara. - topic,https://www.youtube.com/watch?v=trTdz5D74FA
Blow Up Doll,...music video?,0,True,blow up doll,music video - topic,https://www.youtube.com/watch?v=S6H9Ks_9DA4
Late| Vague| Wrong (Rumpistol remix),.tape.,3,True,beams,tape - topic,https://www.youtube.com/watch?v=HGaJywGKISk
The Little Boy On Fire,...music video?,0,True,the little boy on fire,music video - topic,https://www.youtube.com/watch?v=Xmw6rh-po2I
sate,.gif,1,True,sate,.gif - topic,https://www.youtube.com/watch?v=Ev8TCYbnjCU
diatribe,.gif,1,True,.gif - diatribe,.gif,https://www.youtube.com/watch?v=l9S0gKJZUiw
blanche,.gif,0,True,.gif - blanche,.gif,https://www.youtube.com/watch?v=WfzdOcOyY8o
You've Bought a Mini-city Free of Plastic Squirrels (Sora remix),.tape.,1,True,you've bought a mini-city free of plastic squirrels,.tape. - topic,https://www.youtube.com/watch?v=o6kwjXdrBJc
Walden Dos (Bradien remix),.tape.,1,True,walden dos,.tape. - topic,https://www.youtube.com/watch?v=watutG1ETD0
How You Loved Me,//rallye//,2,False,ella langley - you look like you love me (lyrics) feat. riley green,7clouds rock,https://www.youtube.com/watch?v=4VqUNK2izxc
Defight,.tape.,0,True,defight,.tape. - topic,https://www.youtube.com/watch?v=jkgtaOKh_pg
忘却心中 (feat. MEIKO),0-9,0,True,忘却心中 (feat. meiko),0-9 - topic,https://www.youtube.com/watch?v=R8F8xpkffB8
道徳の樹海 (feat. MEIKO),0-9,0,True,(0-9) 道徳の樹海 (feat.meiko),0-9　オーナイン,https://www.youtube.com/watch?v=IYicOHJkDCs
ヒトゲノム (feat. MEIKO),0-9,0,True,ヒトゲノム (feat. meiko),0-9 - topic,https://www.youtube.com/watch?v=D942_pGdbn4
Snow by snow (feat. MEIKO),0-9,0,True,snow by snow (feat. meiko),0-9 - topic,https://www.youtube.com/watch?v=fktZncmiG3s
忘却心中 -Arrange Ver- (feat. MEIKO),0-9,0,True,道徳の樹海 (feat. meiko),0-9 - topic,https://www.youtube.com/watch?v=B3Z4vO1jF4Q
鬼を愛する人 (feat. MEIKO),0-9,0,True,鬼を愛する人 (feat. meiko),0-9 - topic,https://www.youtube.com/watch?v=jwoYIeS6YUw
チイサナセカイ (feat. MEIKO),0-9,0,True,(0-9)チイサナセカイ(vocaloid・meiko）,0-9　オーナイン,https://www.youtube.com/watch?v=-rr--RmtbdY
楽園に対する定義とその副作用について (feat. MEIKO),0-9,0,True,楽園に対する定義とその副作用について (feat. meiko),0-9 - topic,https://www.youtube.com/watch?v=TAH6gn1V4Ao
Angel Wingz,007,0,True,angel wingz,007 - topic,https://www.youtube.com/watch?v=AN82CsKOwLY
Heartbroken For The Summer,007,0,True,heartbroken for the summer,007 - topic,https://www.youtube.com/watch?v=YdKKhxyQegQ
Feel So Good,007,0,True,feel so good,007 - topic,https://www.youtube.com/watch?v=5CeRKJ1FE80
I'm the Truth,007,8,True,"skyfall | 007 meets silva – daniel craig, javier bardem | james bond",james bond 007,https://www.youtube.com/watch?v=mGhAT72J2I4
Natural Love,007,0,True,natural love,007 - topic,https://www.youtube.com/watch?v=VVLFGA0wXHs
Jersey Memories,007,0,True,jersey memories,007 - topic,https://www.youtube.com/watch?v=4rhNU-O1u_M
The Good Times,007,0,True,the good times,007 - topic,https://www.youtube.com/watch?v=lPovNrP6p_A
Lonely Without You,007,0,True,lonely without you,hoodlife records (007),https://www.youtube.com/watch?v=B0h9brRrf30
Corona and Lime,007,0,True,corona and lime,hoodlife records (007),https://www.youtube.com/watch?v=PLx1D0VRuf8
Inner City Memories,007,0,True,inner city memories,007 - topic,https://www.youtube.com/watch?v=Wc8faXJ9TZc
Tha Carribean,007,2,True,"skyfall | 007 meets silva – daniel craig, javier bardem | james bond",james bond 007,https://www.youtube.com/watch?v=mGhAT72J2I4
Lay Your Body Down,007,0,True,lay your body down,hoodlife records (007),https://www.youtube.com/watch?v=baVddiSpWHk
Gone Too Soon,007,0,True,gone too soon,007 - topic,https://www.youtube.com/watch?v=xRWYLv0_ZK4
Livin In The Ghetto,007,0,True,livin in the ghetto,007 - topic,https://www.youtube.com/watch?v=VKjDQRwOlGg
Forgive Us Lord,007,0,True,forgive us lord,007 - topic,https://www.youtube.com/watch?v=kGtDFMHjNLg
International Gangster,007,0,True,international gangster,007 - topic,https://www.youtube.com/watch?v=P5saLeDMb3I
You Need This,007,0,True,"skyfall | 007 meets q – daniel craig, ben whishaw | james bond",james bond 007,https://www.youtube.com/watch?v=LcgG_E9gQJM
Lonely Souls United,007,0,True,lonely souls united,007 - topic,https://www.youtube.com/watch?v=cLTmKS2WYQc
